id,premise,hypothesis,lang_abv,language,label
2d1499038c,exactly and when i'm sitting here on the sofa cross-stitching and all of a sudden somebody a man's got their hand on my door knob it's like uh like oh no and so i don't i don't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or,A man tried to enter the house so that he could rob it. ,en,English,1
22cbc0822e,"The Chinese calendar was used to calculate the year of Japan's foundation by counting back the 1,260 years of the Chinese cosmological cycle.",Japan's foundation was determined by using the Chinese calendar.,en,English,0
1bdedd4aad,yeah pay fifteen yeah yes i know yeah and when you pay fifteen dollars a month it sure takes a long time,"When you pay $100 a month, it take a long time.",en,English,2
58c7e2433e,"She had already went and told me, I should not worry about it.",She said I should just assume that the school would go well.,en,German,1
e33426bedc,"Thus, the net scale benefit is initially positive, whether or not we adjust for the wage premium.",Initial net scale benefits are negative when adjusted for the wage premium.,en,English,2
21429b747f,Still others will simply marry language use and wonder where our analytical side ends and where our emotional side begins.,It can be difficult to decide exactly where emotional calls start.,en,French,0
f5ff8d63ad,"But with its age, they did not recognize it was wrong, but she changed her behavior.",I never recognized it was wrong.,en,Arabic,0
906a6e0a56,"Look here, you've no business to come asking for me in this way.",There's no reason for you to be asking for me like this.,en,English,0
8b0d14218c,The quotes that perform the request for permission must be opened in public.,Must allow public comments,en,Thai,0
d2c7168834,The experts point out that it is not age alone that determines a Chinese antique's value the dynasties of the past had their creative ups and downs.,Collectors base the price of their chinese antiques off of their age only.,en,English,2
7d508126f5,Small towns like Louisian lay scattered all over the Oil Fields; the main train line branched between them.,There was only one town in the oil fields.,en,English,2
3ec78b9eee,"That's why I did not finish college, but I never read any of the books she had.",I ran from college in 2002.,en,Bulgarian,1
a54d80a4c9,IntuitivelyIt seems to be impossible on the planet of the world of complex units that have no creatures to occur. Since the Big Bang event,It seems that life is not here by chance.,en,Thai,0
88e6badfb0,"Regulators may not be totally supportive of a more comprehensive business model because they are concerned that the information would be based on a lot of judgment and, therefore, lack of precision, which could make enforcement of reporting standards difficult.",Difficulty of reporting standards can be a huge obstacle for this business model.,en,English,0
fd8b08abec,"On August 25, after the onset of the Democratic Assembly in Atlantic City, N. Johnson, then 56 years old, threatened to three recorded talks to retire from the Presidential Race.",Johnson felt a lack of support.,en,Greek,1
d3494c9134,"First, get the basics right, that is, the blocking and tackling of financial reporting.",The basics need to be right first.,en,English,0
bd5170cc00,"In a still faintly Victorian atmosphere, Dinard has preserved all the best assets of a good luxury villas and long, paved promenades, plush hotels, elegant boutiques, discothyques, casino, parks and gardens, and an Olympic-size public swimming pool.",Dinard maintains a Victorian sensibility while also including luxury elements.,en,English,0
7fc0868da7,"Along with each step, certain practices proved especially important to the success of their efforts.",No practices were helpful ,en,English,2
aea519b02b,I suddenly commented on Mary Royal ....,I have come to Royal Mary.,en,Vietnamese,0
e8c24ef38d,But there's SOMETHING.,There's absolutely nothing in there.,en,English,2
04c794b893,"Rockviller was busy at this tender, while Tarbill began the angel of a flesh in a meat in the Magazine.",Rockefeller gives.,en,Arabic,0
baf8d9d77e,"It's easy to overdose on the many temples, palaces, and museums in India.",You'll find a scarcity of palaces and temples across India.,en,English,2
699cda3b5d,Very simply. ,Not complicatedly.,en,English,0
a5051deb4b,yeah they were my favorite team for a while,They had been my favorite team. ,en,English,0
107e6cdc0b,"1,400 years before building the Palais de Estei, Milreu was also the large country house of an eminent person.",Milreu was 10 miles from everything.,en,French,1
43f0d888bd,One of the differences is that other groups have to do this because they should or give new meanings to existing words and phrases or to invent new words and phrases.,Some groups have to make new words that reflect the changing times.,en,Bulgarian,1
e0620a1cf3,"This historically renowned freshwater lake, known both as the Sea of Galilee and Lake Kinneret (meaning a harp, after its shape), is just 58 km (36 miles) in circumference.",The Sea of Galilee has also been known as Lake Kinneret for hundreds of years.,en,English,1
75d19cb0b4,because i i mean i don't know it's just something i think something we need,"I think we could do without it, but it would change our quality of life greatly.",en,English,2
aee859bf43,Jon walked back to the town to the smithy.,Jon continued on into the mountains.,en,English,2
a044773c45,The Leland Act  (1) simplify the household definition,The household definition can be simplified.,en,English,0
68c98548f9,"The New Brunswick, which is connected to NOVA Scotia with the North Chignecto Isthmus, was a separate province in 1784 on the demand of 14,000 loyal refugees.",New Brunswick was a state in 1784.,en,Turkish,0
c34e3c518b,"and thing, I guess we will be on the same level as salary and long run reputation","Finally, we should also offer similar salary options.",en,Turkish,0
47e70f26a2,The data would be presented as required supplementary stewardship information accompanying the consolidated financial statements of the Federal Government but not in individual reports of its component units.,Individual reports that focus on its component units wouldn't include the data.,en,English,0
114a0981ad,"My dream is to see a member of the Olympic family, so please all possible.",I believe that all Americans are natural athletes.,en,Chinese,1
ec3331392d,Population growth is like pollution in the opposite direction.,Population growth is the opposite of pollution.,en,Hindi,0
a5143d6482,"The reforms that have been adopted yet have deep effects that the government does, how it is organized, and how it serves its services for the country and its citizens.",There is no effect on the reform government.,en,Urdu,2
44e1508411,"Initial demand for land in the New Town was not spectacular; in fact, incentives had to be offered to entice buyers.","At first, demand for land in the New Town was high and property sold swiftly.",en,English,2
